chr3	3170000	3220000	chr3	4240000	4340000	0.007711638208766303
chr3	4700000	4750000	chr3	4950000	5120000	6.04612593186767e-08
chr3	8950000	9000000	chr3	9260000	9370000	9.112333219596217e-05
chr3	9330000	9380000	chr3	9420000	9530000	7.653215868164151e-10
chr3	9480000	9530000	chr3	9650000	9790000	4.4464555265522494e-07
chr3	13870000	13920000	chr3	14100000	14250000	0.028851402908970303
chr3	14180000	14210000	chr3	14430000	14520000	0.02005203939229789
chr3	14250000	14300000	chr3	14370000	14490000	0.00401672967224623
chr3	15100000	15150000	chr3	15170000	15290000	2.234789686774066e-08
chr3	15250000	15280000	chr3	15330000	15440000	2.2823533691227208e-17
chr3	21040000	21050000	chr3	22750000	22810000	0.03537796784520751
chr3	25410000	25460000	chr3	25510000	25650000	0.026014481575305514
chr3	32000000	32050000	chr3	32090000	32210000	1.2162880353593413e-05
chr3	32930000	32980000	chr3	33010000	33140000	1.1341462342095746e-05
chr3	33860000	33910000	chr3	34230000	34390000	0.00974107502900616
chr3	37840000	37890000	chr3	37910000	38020000	5.854598362102202e-06
chr3	38100000	38150000	chr3	38220000	38360000	0.002634714177986715
chr3	39100000	39150000	chr3	39160000	39320000	1.1061500155180431e-05
chr3	40300000	40350000	chr3	40480000	40680000	5.194914719506716e-07
chr3	41870000	41920000	chr3	42150000	42260000	0.004435544185779094
chr3	42210000	42260000	chr3	42410000	42570000	7.010700591950252e-08
chr3	43530000	43580000	chr3	43660000	43790000	0.00021078548117688746
chr3	44510000	44560000	chr3	44880000	45010000	0.010640198492044041
chr3	45010000	45060000	chr3	45200000	45550000	4.856510465060036e-13
chr3	45200000	45250000	chr3	45430000	45550000	0.0005971980681755114
chr3	45920000	45970000	chr3	46020000	46120000	0.0014133740535766913
chr3	46690000	46740000	chr3	46820000	46940000	1.0804963713191441e-05
chr3	49150000	49200000	chr3	49230000	49350000	0.00078704270474742
chr3	50100000	50150000	chr3	50160000	50280000	0.0030492684735778167
chr3	51490000	51520000	chr3	51620000	51710000	7.8857397150076e-11
chr3	51980000	52030000	chr3	52090000	52200000	0.0005027709196937127
chr3	52210000	52240000	chr3	52270000	52420000	8.459085451881513e-09
chr3	58000000	58050000	chr3	58080000	58200000	1.46226162645681e-07
chr3	58290000	58340000	chr3	58410000	58590000	1.294054906688409e-11
chr3	59550000	59600000	chr3	61310000	61420000	0.004596231244338931
chr3	63320000	63370000	chr3	63760000	63870000	0.00042022715722508594
chr3	64500000	64550000	chr3	65300000	65490000	1.877573544886902e-05
chr3	65410000	65460000	chr3	65660000	65780000	9.515880233330074e-05
chr3	66240000	66290000	chr3	66760000	66890000	1.4677011651640767e-08
chr3	69670000	69720000	chr3	69790000	69940000	6.129717125302632e-05
chr3	71680000	71730000	chr3	72330000	72450000	0.021539629257339262
chr3	73070000	73120000	chr3	73420000	73600000	0.00011825174032440453
chr3	74360000	74370000	chr3	74810000	74940000	1.7819395795016633e-08
chr3	75690000	75740000	chr3	75960000	76080000	0.030646958776134776
chr3	76760000	76790000	chr3	77790000	77880000	0.025050869141586475
chr3	77010000	77060000	chr3	77230000	77350000	0.00015743349512032054
chr3	77680000	77690000	chr3	78550000	78620000	0.0008040386333877463
chr3	78280000	78310000	chr3	78810000	78930000	0.0164172581525201
chr3	78440000	78490000	chr3	79250000	79380000	0.024072773931533873
chr3	78640000	78690000	chr3	79420000	79580000	3.510786005677914e-05
chr3	97770000	97820000	chr3	97940000	98040000	0.0038026078031860827
chr3	98020000	98070000	chr3	98310000	98410000	0.007630632877677022
chr3	98800000	98850000	chr3	98950000	99050000	0.004543229395296595
chr3	99810000	99860000	chr3	100270000	100660000	0.00012673831399121128
chr3	100050000	100100000	chr3	100200000	100300000	0.0005271679232417485
chr3	100450000	100500000	chr3	100540000	100640000	0.000783260474748989
chr3	101780000	101830000	chr3	102130000	102480000	0.0007514924993359367
chr3	105510000	105540000	chr3	107170000	107250000	0.010890377077668717
chr3	105960000	105970000	chr3	107020000	107100000	0.014313869314294514
chr3	106610000	106670000	chr3	106670000	107700000	0.009371896630313577
chr3	109520000	109530000	chr3	110090000	110160000	0.02255515452218278
chr3	109920000	109930000	chr3	111500000	111560000	5.814920266826832e-05
chr3	110120000	110130000	chr3	110770000	110830000	0.017333489059008222
chr3	112100000	112150000	chr3	112410000	112550000	0.02727778065258273
chr3	116470000	116500000	chr3	117270000	117380000	8.474529768955132e-05
chr3	118860000	118910000	chr3	119010000	119150000	4.4333159327921295e-16
chr3	124540000	124590000	chr3	124630000	124770000	8.497100158000525e-08
chr3	124740000	124790000	chr3	124860000	124980000	5.987730018052532e-09
chr3	125750000	125800000	chr3	125860000	125970000	0.0010810069398275316
chr3	126740000	126790000	chr3	126910000	127040000	2.9765937452614187e-05
chr3	129610000	129660000	chr3	129840000	129990000	0.020349877314949163
chr3	130240000	130290000	chr3	130500000	130620000	0.007057651105461106
chr3	130740000	130790000	chr3	130830000	130970000	5.493107630840422e-09
chr3	131010000	131060000	chr3	131230000	131550000	0.002207107031643586
chr3	133030000	133080000	chr3	133320000	133420000	0.005693420371522827
chr3	133640000	133690000	chr3	133740000	133850000	7.17010508689103e-05
chr3	136050000	136100000	chr3	136290000	136470000	2.8426750561345195e-08
chr3	136730000	136780000	chr3	136970000	137070000	0.037539697015757656
chr3	139090000	139140000	chr3	139260000	139370000	5.8678643272533435e-05
chr3	141280000	141330000	chr3	141410000	141620000	2.269357716887981e-06
chr3	141450000	141500000	chr3	141510000	141630000	5.843018014565658e-11
chr3	142560000	142610000	chr3	142800000	143010000	0.00015692443177126684
chr3	149090000	149140000	chr3	149210000	149320000	1.6813331253437352e-05
chr3	149930000	149980000	chr3	150150000	150270000	8.901746205923412e-07
chr3	150490000	150540000	chr3	150810000	151030000	1.3969485341369993e-06
chr3	151420000	151470000	chr3	151790000	151940000	0.00040798025188077346
chr3	153010000	153060000	chr3	153270000	153520000	7.015606745116694e-07
chr3	156130000	156180000	chr3	156450000	156570000	0.0022148713661351727
chr3	169850000	169880000	chr3	169970000	170100000	1.2483513319038455e-07
chr3	172470000	172520000	chr3	172550000	172660000	3.021163273910812e-06
chr3	176490000	176540000	chr3	176860000	176990000	0.000401055781818535
chr3	177180000	177230000	chr3	177290000	177410000	0.00027008732537922185
chr3	181680000	181730000	chr3	182620000	182720000	0.0073175925164100965
chr3	183450000	183500000	chr3	183710000	183830000	7.388954010872231e-05
chr3	183870000	183920000	chr3	184050000	184330000	1.988213686048823e-11
chr3	184540000	184590000	chr3	184710000	184840000	2.308090456189423e-13
chr3	185960000	186010000	chr3	186180000	186330000	4.318479550535576e-08
chr3	186570000	186620000	chr3	186750000	186860000	7.664052287853734e-05
chr3	186820000	186870000	chr3	186920000	187210000	3.259111709458015e-14
chr3	187290000	187340000	chr3	187620000	187750000	9.793035856081997e-09
chr3	190640000	190650000	chr3	190870000	190930000	0.0006727467236442961
chr3	192330000	192340000	chr3	193320000	193390000	0.00012114443604351642
chr3	192550000	192560000	chr3	194410000	194480000	0.018567820038780398
chr3	192790000	192840000	chr3	193530000	193630000	0.0001661476977841837
chr3	194120000	194170000	chr3	194250000	194360000	0.00028379493172955107
chr3	194460000	194510000	chr3	194540000	194650000	8.20649011638653e-07
chr3	194650000	194700000	chr3	195050000	195200000	4.91030419502323e-05
chr3	195600000	195650000	chr3	195690000	195790000	0.026872628413019004
chr3	197880000	197930000	chr3	198100000	198220000	1.1008913474317938e-05
chr3	10000	120000	chr3	330000	380000	0.0120339573220375
chr3	11320000	11420000	chr3	11620000	11670000	0.002392707218624125
chr3	12070000	12210000	chr3	12450000	12500000	0.00022096651694430408
chr3	13060000	13400000	chr3	13440000	13490000	5.043959276329008e-07
chr3	13430000	13560000	chr3	13620000	13670000	5.30447868568941e-07
chr3	13860000	13970000	chr3	14080000	14130000	0.008278397673613238
chr3	16220000	16330000	chr3	16530000	16580000	0.008243583796640376
chr3	17190000	17310000	chr3	17390000	17440000	0.00044420747869031944
chr3	17390000	17500000	chr3	17810000	17860000	0.013575402417363316
chr3	31940000	32040000	chr3	32130000	32180000	0.011320122838593724
chr3	32440000	32560000	chr3	32640000	32690000	0.006371773182535308
chr3	33080000	33180000	chr3	33340000	33390000	0.0013125653888162382
chr3	39050000	39190000	chr3	39270000	39320000	0.0018458256585824717
chr3	40530000	40640000	chr3	41850000	41900000	0.0013222657723711009
chr3	42720000	42850000	chr3	42870000	42900000	2.8069151696192233e-07
chr3	45470000	45590000	chr3	45640000	45690000	0.00036923037561684943
chr3	47370000	47580000	chr3	47770000	47820000	6.94073824439223e-08
chr3	49070000	49360000	chr3	49410000	49460000	5.444685056737221e-07
chr3	49490000	49610000	chr3	49640000	49690000	2.3203370115554548e-11
chr3	50300000	50430000	chr3	50520000	50570000	1.0970870056735929e-11
chr3	51360000	51520000	chr3	51660000	51710000	0.015391269376089969
chr3	51950000	52070000	chr3	52110000	52160000	1.4675482163729936e-09
chr3	56650000	56760000	chr3	56960000	57010000	1.8839576820768694e-05
chr3	57580000	57720000	chr3	57810000	57860000	0.04158611954074349
chr3	59390000	59460000	chr3	59560000	59570000	7.224033670525912e-05
chr3	59860000	59960000	chr3	61030000	61080000	0.039280133267770086
chr3	62760000	62840000	chr3	64280000	64290000	6.911760612241895e-05
