chr1	45500000	45530000	chr1	45550000	45630000	0.0002279947976724637
chr1	65350000	65360000	chr1	65430000	65490000	0.02324271566721228
chr1	101290000	101320000	chr1	101410000	101500000	0.011641094590912924
chr1	159540000	159550000	chr1	159570000	159640000	0.0031195901756006436
chr1	24620000	24720000	chr1	24810000	24860000	0.022421034889734962
chr1	157660000	157720000	chr1	157750000	157760000	0.03800200663401403
chr1	211240000	211310000	chr1	211360000	211370000	0.008989454274305303
chr2	123810000	123820000	chr2	123920000	123990000	0.0031686058364557923
chr2	18520000	18600000	chr2	18630000	18640000	0.01303527845253443
chr2	38500000	38610000	chr2	38710000	38760000	0.03800325111991536
chr3	4700000	4730000	chr3	5020000	5120000	0.00017507711829690243
chr3	112100000	112150000	chr3	112470000	112570000	0.01006190426006281
chr3	192790000	192840000	chr3	192990000	193110000	0.043513686882374815
chr5	24380000	24410000	chr5	24410000	24460000	0.00021471173410945684
chr5	100620000	100630000	chr5	100750000	100830000	0.0023806755963774132
chr5	107100000	107110000	chr5	107150000	107210000	0.04904190606471978
chr5	151650000	151680000	chr5	151720000	151820000	0.02808574629013067
chr5	8370000	8430000	chr5	8500000	8510000	0.04385847665576369
chr5	24170000	34170000	chr5	34170000	34220000	1.214521002244371e-28
chr5	132330000	132450000	chr5	132460000	132510000	0.0017213039687402382
chr6	12740000	12810000	chr6	13030000	13040000	0.013094929978003598
chr7	97310000	97320000	chr7	97410000	97470000	0.002265099355606564
chr7	28120000	28200000	chr7	28280000	28290000	0.003558580243375878
chr8	16850000	16860000	chr8	16920000	17000000	1.974888835679117e-06
chr8	143930000	144010000	chr8	144070000	144100000	0.013783731105261406
chr9	137120000	137130000	chr9	137190000	137250000	0.013281856497323687
chr9	129080000	129180000	chr9	129590000	129640000	0.033886232015784126
chr10	64750000	64810000	chr10	64840000	64850000	0.011612433328003756
chr10	123540000	123660000	chr10	123940000	123990000	0.0329463569671843
chr11	111560000	111610000	chr11	111750000	111910000	0.035469489662525305
chr11	3730000	3870000	chr11	4050000	4100000	0.005771057598214281
chr11	44880000	44960000	chr11	45080000	45110000	0.0428531090936526
chr11	46810000	46940000	chr11	47120000	47170000	0.001453487473329878
chr12	31390000	31420000	chr12	31570000	31670000	0.00946698969786882
chr12	84480000	84490000	chr12	84540000	84600000	0.010779063215451537
chr12	15060000	15120000	chr12	15160000	15170000	5.47030549224684e-06
chr14	31720000	31730000	chr14	31780000	31840000	0.0032128341313742777
chr15	79370000	79380000	chr15	79470000	79540000	0.02722306061109933
chr16	54010000	54020000	chr16	54070000	54130000	0.03004883524979426
chr16	36380000	46340000	chr16	46380000	46430000	4.761471861105322e-162
chr17	28950000	29000000	chr17	29080000	29180000	0.02088069453890428
chr17	30100000	30130000	chr17	30290000	30370000	0.036705099379124674
chr17	56800000	56850000	chr17	56900000	57030000	0.0383573858999089
chr17	73250000	73280000	chr17	73320000	73400000	0.03228023891469511
chr17	3250000	3310000	chr17	3440000	3450000	0.002083488639596566
chr17	15710000	15870000	chr17	15980000	16010000	0.008113322280323812
chr17	20610000	20670000	chr17	20770000	20780000	0.0015598550863375692
chr17	55540000	55600000	chr17	55770000	55780000	0.0027613604133361657
chr17	73630000	73690000	chr17	73790000	73800000	0.029337180825007303
chr18	74300000	74380000	chr18	74550000	74560000	0.00020039285867281425
chr18	79330000	79470000	chr18	79640000	79650000	0.0070003409439128835
chr19	11600000	11660000	chr19	12360000	12370000	0.04279178154677035
chr19	49500000	49580000	chr19	49680000	49690000	0.04505097813391264
chr20	5500000	5610000	chr20	5760000	5810000	0.01103888831731582
chr20	12110000	12190000	chr20	12220000	12230000	0.03586710910537305
chr20	38750000	38810000	chr20	38890000	38900000	0.02269303625458055
chr22	11270000	11280000	chr22	11280000	11360000	2.648714555054646e-08
chr22	23290000	23360000	chr22	23530000	23540000	0.007211380105935038
chr22	47470000	47530000	chr22	47610000	47620000	0.004721045429929686
