chr1	800000	850000	chr1	880000	2420000	0.0
chr1	1670000	1800000	chr1	1890000	1920000	2.056306148244794e-68
chr1	2190000	2220000	chr1	2510000	2620000	1.4880117875691967e-10
chr1	2380000	2430000	chr1	2510000	2680000	2.1442307766746677e-15
chr1	6230000	6300000	chr1	6300000	6500000	6.642715367329123e-19
chr1	6440000	6520000	chr1	7190000	7220000	0.0012297603052716895
chr1	7640000	7690000	chr1	7870000	7970000	0.004805294314151059
chr1	7960000	8070000	chr1	8300000	8350000	1.2834927508701263e-18
chr1	8530000	8580000	chr1	8670000	8900000	2.879101310812976e-12
chr1	8870000	9020000	chr1	9090000	9140000	1.8114568729707056e-09
chr1	9070000	9140000	chr1	9170000	9300000	3.1957319517298193e-08
chr1	9210000	9310000	chr1	9460000	9510000	2.611357692139336e-13
chr1	9250000	9300000	chr1	9430000	9560000	6.6074636476330044e-40
chr1	9600000	9650000	chr1	9670000	9770000	7.286723823256509e-10
chr1	9710000	9820000	chr1	9830000	9880000	5.946813825454653e-18
chr1	11010000	11060000	chr1	11240000	11420000	2.864147300755814e-10
chr1	12270000	12850000	chr1	13210000	13280000	2.9115781017236108e-263
chr1	13640000	13690000	chr1	13750000	13880000	1.6047037353935532e-29
chr1	13820000	13850000	chr1	13920000	14000000	5.844545583921689e-11
chr1	15110000	15160000	chr1	15230000	15360000	1.5200486927180249e-69
chr1	15290000	15340000	chr1	15440000	15550000	3.6476464610763016e-07
chr1	15790000	15840000	chr1	15910000	16070000	1.1635034445537868e-58
chr1	16060000	16110000	chr1	16130000	16420000	7.519465195194402e-33
chr1	17040000	17170000	chr1	17210000	17260000	3.7344074032520776e-13
chr1	18580000	18630000	chr1	18780000	18890000	1.13263370742301e-08
chr1	20130000	20250000	chr1	20470000	20520000	7.113846497223608e-11
chr1	20200000	20250000	chr1	20420000	20540000	1.6980433017118527e-22
chr1	20490000	20540000	chr1	20630000	20740000	2.2013548851459132e-06
chr1	20640000	20750000	chr1	21180000	21210000	2.703260074150737e-32
chr1	21640000	21770000	chr1	21960000	21970000	1.271334768038176e-21
chr1	22660000	22710000	chr1	22870000	23000000	2.276646928983773e-19
chr1	23460000	23600000	chr1	23600000	23670000	6.177234668932924e-11
chr1	23730000	23830000	chr1	23910000	23960000	4.361743114771778e-14
chr1	24110000	24250000	chr1	24370000	24420000	3.5992817370721204e-28
chr1	24390000	24420000	chr1	24590000	24670000	4.661833816531874e-05
chr1	24610000	24740000	chr1	24810000	24860000	4.996269594951559e-64
chr1	24810000	24880000	chr1	25130000	25260000	0.002160685643791191
chr1	25850000	25940000	chr1	25980000	26010000	4.714536466170294e-28
chr1	26250000	26300000	chr1	26310000	26450000	1.8782134007495476e-15
chr1	27090000	27120000	chr1	27240000	27330000	1.2028842652489377e-22
chr1	27360000	27430000	chr1	27530000	27670000	0.0033936474584327875
chr1	28080000	28110000	chr1	28150000	28250000	5.016458263477763e-34
chr1	28230000	28280000	chr1	28320000	28420000	7.845095778242246e-06
chr1	28490000	28540000	chr1	28580000	28680000	6.200688049532659e-08
chr1	28580000	28830000	chr1	28840000	28890000	2.87242387989129e-26
chr1	28850000	28930000	chr1	29020000	29050000	1.9563237317872575e-25
chr1	30760000	30840000	chr1	30900000	30930000	4.708079128459481e-43
chr1	31360000	31480000	chr1	31520000	31570000	1.6058359235339811e-43
chr1	31420000	31450000	chr1	31500000	31580000	4.0700093421273913e-13
chr1	31780000	31890000	chr1	31940000	31990000	6.452230540910026e-13
chr1	32190000	32240000	chr1	32280000	32390000	1.5173990858753855e-11
chr1	32510000	32540000	chr1	32600000	32720000	5.43795861660748e-19
chr1	32840000	32960000	chr1	33050000	33100000	3.998878506122389e-25
chr1	33230000	33410000	chr1	33430000	33480000	6.267054885419699e-26
chr1	34410000	34520000	chr1	34570000	34620000	9.475269258466713e-26
chr1	34440000	34490000	chr1	34540000	34650000	1.392555411851209e-18
chr1	35380000	35510000	chr1	35520000	35570000	1.05189805381942e-42
chr1	36080000	36200000	chr1	36280000	36310000	1.0611105051403114e-14
chr1	36300000	36370000	chr1	36370000	36490000	9.773054199560718e-12
chr1	37410000	37640000	chr1	37650000	37700000	2.452034929684665e-53
chr1	37960000	38100000	chr1	38810000	38860000	1.0144277501043293e-30
chr1	39070000	39120000	chr1	39420000	39630000	1.1792246313133791e-09
chr1	39080000	39220000	chr1	39240000	39270000	2.818198210045557e-22
chr1	39800000	39850000	chr1	39870000	40070000	2.2001059181525515e-28
chr1	40140000	40190000	chr1	40250000	40360000	5.704509452395156e-10
chr1	41240000	41370000	chr1	41390000	41440000	2.4023019458674307e-51
chr1	41560000	41590000	chr1	41800000	41930000	6.31168749386264e-19
